Id,Balance_open,Income,Outcome,Balance_close,Date,Number_day
638463,174000,28000,0,202000,2022-09-09,6
698633,71000,5000,0,76000,2022-09-09,9
658915,46000,0,0,46000,2022-09-09,4
644779,860000,45000,0,905000,2022-09-09,9
627772,42000,55000,0,97000,2022-09-09,2
687697,708000,50000,0,758000,2022-09-09,9
635529,135000,67000,135000,67000,2022-09-09,1
634524,778000,47000,0,825000,2022-09-09,9
646523,259000,62000,259000,62000,2022-09-09,1
644480,794000,39000,0,833000,2022-09-09,9
607586,22000,7000,0,29000,2022-09-09,3
607096,571000,70000,0,641000,2022-09-09,9
686363,165000,34000,0,199000,2022-09-09,8
649963,209000,13000,0,222000,2022-09-09,9
644896,93000,15000,0,108000,2022-09-09,6
606082,687000,44000,0,731000,2022-09-09,9
635252,147000,62000,0,209000,2022-09-09,4
635256,596000,34000,0,630000,2022-09-09,9
646714,55000,55000,0,110000,2022-09-09,2
622430,745000,50000,0,795000,2022-09-09,9
698702,122000,38000,0,160000,2022-09-09,5
649865,950000,46000,0,996000,2022-09-09,9
646860,210000,60000,210000,60000,2022-09-09,1
668633,400000,10000,0,410000,2022-09-09,9
634776,81000,42000,0,123000,2022-09-09,3
682770,549000,84000,0,633000,2022-09-09,9
607558,250000,30000,0,280000,2022-09-09,8
627732,719000,56000,0,775000,2022-09-09,9
679673,321000,83000,0,404000,2022-09-09,6
619209,577000,35000,0,612000,2022-09-09,9
657948,25000,18000,0,43000,2022-09-09,4
635714,484000,42000,0,526000,2022-09-09,9
622391,0,0,0,0,2022-09-09,9
662499,589000,58000,0,647000,2022-09-09,9
606546,142000,110000,142000,110000,2022-09-09,1
635753,727000,73000,0,800000,2022-09-09,9
636762,150000,35000,150000,35000,2022-09-09,1
649871,867000,81000,0,948000,2022-09-09,9
635707,98000,64000,0,162000,2022-09-09,3
699090,596000,82000,0,678000,2022-09-09,9
638408,255000,34000,0,289000,2022-09-09,8
606537,331000,36000,0,367000,2022-09-09,9
649929,164000,32000,0,196000,2022-09-09,6
649803,620000,38000,0,658000,2022-09-09,9
646857,153000,58000,0,211000,2022-09-09,4
627740,471000,0,0,471000,2022-09-09,9
634814,37000,53000,0,90000,2022-09-09,2
687413,209000,13000,0,222000,2022-09-09,9
667111,109000,76000,109000,76000,2022-09-09,1
630526,472000,2000,0,474000,2022-09-09,9
623324,411000,183000,411000,183000,2022-09-09,1
662045,716000,40000,0,756000,2022-09-09,9
698955,127000,60000,0,187000,2022-09-09,3
698650,103000,8000,0,111000,2022-09-09,9
622409,223000,40000,0,263000,2022-09-09,8
645479,949000,48000,0,997000,2022-09-09,9
609996,275000,60000,0,335000,2022-09-09,6
616665,679000,25000,0,704000,2022-09-09,9
693201,85000,18000,0,103000,2022-09-09,4
667114,386000,38000,0,424000,2022-09-09,9
609484,31000,44000,0,75000,2022-09-09,2
628643,954000,0,0,954000,2022-09-09,9
619186,125000,51000,125000,51000,2022-09-09,1
607511,546000,75000,0,621000,2022-09-09,9
619583,231000,46000,231000,46000,2022-09-09,1
698677,410000,0,0,410000,2022-09-09,9
608022,114000,63000,0,177000,2022-09-09,3
688225,657000,55000,0,712000,2022-09-09,9
659620,298000,67000,0,365000,2022-09-09,8
616776,714000,70000,0,784000,2022-09-09,9
636049,195000,70000,0,265000,2022-09-09,6
619728,624000,32000,0,656000,2022-09-09,9
635556,156000,58000,0,214000,2022-09-09,4
668584,620000,52000,0,672000,2022-09-09,9
619644,52000,71000,0,123000,2022-09-09,2
608555,467000,33000,0,500000,2022-09-09,9
634930,137000,63000,137000,63000,2022-09-09,1
687643,844000,64000,0,908000,2022-09-09,9
616466,106000,25000,106000,25000,2022-09-09,1
609483,131000,17000,0,148000,2022-09-09,9
639707,17000,9000,0,26000,2022-09-09,3
607056,1173000,100000,0,1273000,2022-09-09,9
669262,335000,51000,0,386000,2022-09-09,8
607764,642000,33000,0,675000,2022-09-09,9
667145,162000,35000,0,197000,2022-09-09,6
634763,1015000,53000,0,1068000,2022-09-09,9
687669,172000,59000,0,231000,2022-09-09,4
688351,932000,63000,0,995000,2022-09-09,9
698699,40000,40000,0,80000,2022-09-09,2
686154,585000,20000,0,605000,2022-09-09,9
605365,42000,34000,42000,34000,2022-09-09,1
677914,839000,70000,0,909000,2022-09-09,9
619195,162000,43000,162000,43000,2022-09-09,1
692216,761000,0,0,761000,2022-09-09,9
690294,68000,55000,0,123000,2022-09-09,3
644462,776000,49000,0,825000,2022-09-09,9
635513,384000,56000,0,440000,2022-09-09,8
605381,386000,10000,0,396000,2022-09-09,9
635209,262000,57000,0,319000,2022-09-09,6
663164,754000,71000,0,825000,2022-09-09,9
698708,167000,0,0,167000,2022-09-09,4
636070,870000,55000,0,925000,2022-09-09,9
606027,45000,43000,0,88000,2022-09-09,2
606132,815000,34000,0,849000,2022-09-09,9
698643,86000,0,0,86000,2022-09-09,5
606043,155000,10000,0,165000,2022-09-09,9
634736,195000,59000,195000,59000,2022-09-09,1
606103,467000,45000,0,512000,2022-09-09,9
634905,73000,41000,0,114000,2022-09-09,3
635299,808000,62000,0,870000,2022-09-09,9
640035,373000,63000,0,436000,2022-09-09,8
636073,1076000,79000,0,1155000,2022-09-09,9
607589,184000,40000,0,224000,2022-09-09,6
634892,728000,58000,0,786000,2022-09-09,9
687623,259000,83000,0,342000,2022-09-09,4
687692,665000,79000,0,744000,2022-09-09,9
607525,12000,18000,0,30000,2022-09-09,2
607020,611000,62000,0,673000,2022-09-09,9
698994,96000,55000,96000,55000,2022-09-09,1
635232,615000,59000,0,674000,2022-09-09,9
616660,107000,48000,107000,48000,2022-09-09,1
406148,876000,82000,0,958000,2022-09-09,9
635229,100000,56000,0,156000,2022-09-09,3
634853,762000,72000,0,834000,2022-09-09,9
676403,309000,51000,0,360000,2022-09-09,8
661118,314000,12000,0,326000,2022-09-09,9
635587,300000,70000,0,370000,2022-09-09,6
623320,1258000,91000,0,1349000,2022-09-09,9
607721,182000,71000,0,253000,2022-09-09,4
669261,615000,65000,0,680000,2022-09-09,9
698680,0,65000,0,65000,2022-09-09,2
634798,562000,50000,0,612000,2022-09-09,9
609172,65000,34000,65000,34000,2022-09-09,1
606185,242000,13000,0,255000,2022-09-09,9
622218,230000,58000,230000,58000,2022-09-09,1
666582,634000,50000,0,684000,2022-09-09,9
682788,100000,49000,0,149000,2022-09-09,3
635213,603000,54000,0,657000,2022-09-09,9
634915,377000,70000,0,447000,2022-09-09,8
627725,514000,29000,0,543000,2022-09-09,9
622467,351000,73000,0,424000,2022-09-09,6
662494,175000,15000,0,190000,2022-09-09,9
607730,33000,8000,0,41000,2022-09-09,4
619514,632000,43000,0,675000,2022-09-09,9
634657,46000,50000,0,96000,2022-09-09,2
637503,1049000,64000,0,1113000,2022-09-09,9
634721,114000,45000,114000,45000,2022-09-09,1
636069,516000,50000,0,566000,2022-09-09,9
636072,65000,35000,65000,35000,2022-09-09,1
635519,790000,47000,0,837000,2022-09-09,9
661491,93000,0,0,93000,2022-09-09,3
639708,185000,11000,0,196000,2022-09-09,9
634782,294000,48000,0,342000,2022-09-09,8
676453,759000,71000,0,830000,2022-09-09,9
634663,314000,58000,0,372000,2022-09-09,6
676401,795000,52000,0,847000,2022-09-09,9
689225,77000,31000,0,108000,2022-09-09,4
609017,227000,17000,0,244000,2022-09-09,9
690860,55000,60000,0,115000,2022-09-09,2
658363,399000,57000,0,456000,2022-09-09,9
619704,85000,56000,85000,56000,2022-09-09,1
619188,699000,41000,0,740000,2022-09-09,9
609118,249000,88000,249000,88000,2022-09-09,1
635247,855000,65000,0,920000,2022-09-09,9
635527,113000,64000,0,177000,2022-09-09,3
640036,846000,50000,0,896000,2022-09-09,9
609993,555000,71000,0,626000,2022-09-09,8
609217,919000,54000,0,973000,2022-09-09,9
627716,188000,42000,0,230000,2022-09-09,6
689146,866000,62000,0,928000,2022-09-09,9
688304,103000,56000,0,159000,2022-09-09,4
699664,459000,35000,0,494000,2022-09-09,9
635239,55000,65000,0,120000,2022-09-09,2
687688,449000,0,0,449000,2022-09-09,9
646861,20000,10000,20000,10000,2022-09-09,1
649811,522000,58000,0,580000,2022-09-09,9
644458,318000,93000,318000,93000,2022-09-09,1
628881,834000,0,0,834000,2022-09-09,9
634940,121000,72000,0,193000,2022-09-09,3
686167,375000,38000,0,413000,2022-09-09,9
606153,346000,57000,0,403000,2022-09-09,8
653690,590000,0,0,590000,2022-09-09,9
698672,196000,93000,0,289000,2022-09-09,6
627777,1120000,86000,0,1206000,2022-09-09,9
688298,174000,0,0,174000,2022-09-09,4
609853,500000,10000,0,510000,2022-09-09,9
622489,42000,52000,0,94000,2022-09-09,2
605393,903000,50000,0,953000,2022-09-09,9
686192,90000,47000,90000,47000,2022-09-09,1
608044,526000,38000,0,564000,2022-09-09,9
622316,230000,0,230000,0,2022-09-09,1
665569,974000,60000,0,1034000,2022-09-09,9
629850,80000,37000,0,117000,2022-09-09,3
661101,887000,84000,0,971000,2022-09-09,9
627719,146000,97000,0,243000,2022-09-09,8
607713,259000,10000,0,269000,2022-09-09,9
639716,145000,45000,0,190000,2022-09-09,6
699022,223000,25000,0,248000,2022-09-09,9
634924,143000,54000,0,197000,2022-09-09,4
667109,824000,43000,0,867000,2022-09-09,9
607776,0,75000,0,75000,2022-09-09,2
627793,581000,40000,0,621000,2022-09-09,9
619199,132000,93000,132000,93000,2022-09-09,1
635571,829000,64000,0,893000,2022-09-09,9
689154,170000,49000,170000,49000,2022-09-09,1
619616,485000,41000,0,526000,2022-09-09,9
636055,31000,17000,0,48000,2022-09-09,3
608077,559000,34000,0,593000,2022-09-09,9
664734,112000,13000,0,125000,2022-09-09,8
627726,704000,44000,0,748000,2022-09-09,9
646728,196000,34000,0,230000,2022-09-09,6
607024,498000,38000,0,536000,2022-09-09,9
636477,152000,50000,0,202000,2022-09-09,4
605374,333000,35000,0,368000,2022-09-09,9
634689,86000,72000,0,158000,2022-09-09,2
649162,501000,53000,0,554000,2022-09-09,9
619799,94000,59000,94000,59000,2022-09-09,1
647777,502000,33000,0,535000,2022-09-09,9
646739,129000,33000,129000,33000,2022-09-09,1
616654,563000,38000,0,601000,2022-09-09,9
638488,133000,97000,0,230000,2022-09-09,3
693072,540000,25000,0,565000,2022-09-09,9
606597,326000,46000,0,372000,2022-09-09,8
679106,85000,5000,0,90000,2022-09-09,9
629875,301000,61000,0,362000,2022-09-09,6
646761,662000,40000,0,702000,2022-09-09,9
646846,124000,45000,0,169000,2022-09-09,4
689129,475000,51000,0,526000,2022-09-09,9
634818,52000,50000,0,102000,2022-09-09,2
698710,595000,32000,0,627000,2022-09-09,9
634025,62000,28000,62000,28000,2022-09-09,1
653694,500000,30000,0,530000,2022-09-09,9
622486,131000,35000,131000,35000,2022-09-09,1
649977,706000,60000,0,766000,2022-09-09,9
636488,125000,68000,0,193000,2022-09-09,3
698667,538000,41000,0,579000,2022-09-09,9
619184,228000,32000,0,260000,2022-09-09,8
608014,368000,20000,0,388000,2022-09-09,9
619783,43000,91000,0,134000,2022-09-09,6
635518,932000,68000,0,1000000,2022-09-09,9
608057,117000,43000,0,160000,2022-09-09,4
608062,586000,65000,0,651000,2022-09-09,9
633088,77000,65000,0,142000,2022-09-09,2
680614,416000,81000,0,497000,2022-09-09,9
646772,98000,53000,98000,53000,2022-09-09,1
635575,720000,41000,0,761000,2022-09-09,9
619161,203000,55000,203000,55000,2022-09-09,1
642895,739000,84000,0,823000,2022-09-09,9
635251,115000,54000,0,169000,2022-09-09,3
645477,642000,71000,0,713000,2022-09-09,9
649505,489000,72000,0,561000,2022-09-09,8
619193,582000,45000,0,627000,2022-09-09,9
607524,105000,20000,0,125000,2022-09-09,6
641578,565000,50000,0,615000,2022-09-09,9
619721,106000,35000,0,141000,2022-09-09,4
648764,991000,75000,0,1066000,2022-09-09,9
622437,55000,22000,0,77000,2022-09-09,2
687618,603000,65000,0,668000,2022-09-09,9
649981,87000,31000,87000,31000,2022-09-09,1
606182,632000,42000,0,674000,2022-09-09,9
698938,186000,72000,186000,72000,2022-09-09,1
622464,451000,37000,0,488000,2022-09-09,9
634812,65000,48000,0,113000,2022-09-09,3
688226,741000,54000,0,795000,2022-09-09,9
634903,355000,51000,0,406000,2022-09-09,8
629593,518000,23000,0,541000,2022-09-09,9
688255,236000,59000,0,295000,2022-09-09,6
619202,762000,48000,0,810000,2022-09-09,9
686198,135000,47000,0,182000,2022-09-09,4
662904,992000,69000,0,1061000,2022-09-09,9
645942,40000,36000,0,76000,2022-09-09,2
659667,189000,10000,0,199000,2022-09-09,9
619228,88000,58000,88000,58000,2022-09-09,1
662089,640000,50000,0,690000,2022-09-09,9
663710,60000,15000,60000,15000,2022-09-09,1
619643,1153000,56000,0,1209000,2022-09-09,9
639713,135000,67000,0,202000,2022-09-09,3
608011,917000,57000,0,974000,2022-09-09,9
634886,353000,70000,0,423000,2022-09-09,8
635250,594000,76000,0,670000,2022-09-09,9
635221,168000,30000,0,198000,2022-09-09,6
607039,725000,45000,0,770000,2022-09-09,9
638417,182000,77000,0,259000,2022-09-09,4
622375,722000,72000,0,794000,2022-09-09,9
622396,145000,0,0,145000,2022-09-09,2
606524,577000,33000,0,610000,2022-09-09,9
699099,115000,62000,115000,62000,2022-09-09,1
676488,418000,29000,0,447000,2022-09-09,9
606540,165000,40000,165000,40000,2022-09-09,1
669302,287000,13000,0,300000,2022-09-09,9
646854,55000,25000,0,80000,2022-09-09,3
639728,324000,21000,0,345000,2022-09-09,9
606137,101000,15000,0,116000,2022-09-09,8
661115,654000,73000,0,727000,2022-09-09,9
622465,202000,39000,0,241000,2022-09-09,6
688355,429000,85000,0,514000,2022-09-09,9
628648,72000,30000,0,102000,2022-09-09,4
645338,344000,15000,0,359000,2022-09-09,9
606198,51000,22000,0,73000,2022-09-09,2
636088,498000,0,0,498000,2022-09-09,9
619223,83000,43000,83000,43000,2022-09-09,1
608994,616000,50000,0,666000,2022-09-09,9
645337,158000,30000,158000,30000,2022-09-09,1
607060,354000,13000,0,367000,2022-09-09,9
607064,149000,49000,0,198000,2022-09-09,3
634785,587000,45000,0,632000,2022-09-09,9
682747,454000,62000,0,516000,2022-09-09,8
619508,154000,20000,0,174000,2022-09-09,9
616783,145000,32000,0,177000,2022-09-09,6
676402,1016000,64000,0,1080000,2022-09-09,9
646720,189000,70000,0,259000,2022-09-09,4
636008,336000,45000,0,381000,2022-09-09,9
658367,50000,72000,0,122000,2022-09-09,2
657946,89000,5000,0,94000,2022-09-09,9
695007,95000,50000,95000,50000,2022-09-09,1
634750,1023000,82000,0,1105000,2022-09-09,9
689117,242000,68000,242000,68000,2022-09-09,1
636077,262000,15000,0,277000,2022-09-09,9
646770,122000,53000,0,175000,2022-09-09,3
606509,518000,17000,0,535000,2022-09-09,9
635554,418000,68000,0,486000,2022-09-09,8
622343,818000,53000,0,871000,2022-09-09,9
606565,248000,53000,0,301000,2022-09-09,6
622342,808000,41000,0,849000,2022-09-09,9
619162,72000,32000,0,104000,2022-09-09,4
661445,451000,60000,0,511000,2022-09-09,9
634803,39000,48000,0,87000,2022-09-09,2
628973,584000,0,0,584000,2022-09-09,9
635581,82000,44000,82000,44000,2022-09-09,1
622387,294000,0,0,294000,2022-09-09,9
634895,287000,74000,287000,74000,2022-09-09,1
646938,544000,63000,0,607000,2022-09-09,9
699629,184000,72000,0,256000,2022-09-09,3
669376,208000,13000,0,221000,2022-09-09,9
635586,242000,30000,0,272000,2022-09-09,8
636031,348000,22000,0,370000,2022-09-09,9
607065,131000,26000,0,157000,2022-09-09,6
635248,944000,67000,0,1011000,2022-09-09,9
607716,66000,25000,0,91000,2022-09-09,4
669215,930000,96000,0,1026000,2022-09-09,9
635557,42000,54000,0,96000,2022-09-09,2
653954,635000,60000,0,695000,2022-09-09,9
686173,35000,12000,35000,12000,2022-09-09,1
698664,465000,30000,0,495000,2022-09-09,9
627712,220000,53000,220000,53000,2022-09-09,1
692835,215000,5000,0,220000,2022-09-09,9
698656,70000,35000,0,105000,2022-09-09,3
686168,282000,17000,0,299000,2022-09-09,9
679671,423000,46000,0,469000,2022-09-09,8
622344,656000,0,0,656000,2022-09-09,9
637517,227000,52000,0,279000,2022-09-09,6
628655,995000,36000,0,1031000,2022-09-09,9
698654,85000,0,0,85000,2022-09-09,4
609498,788000,41000,0,829000,2022-09-09,9
622449,59000,62000,0,121000,2022-09-09,2
645389,562000,54000,0,616000,2022-09-09,9
622431,99000,60000,99000,60000,2022-09-09,1
623322,717000,73000,0,790000,2022-09-09,9
639730,239000,67000,239000,67000,2022-09-09,1
634837,1092000,63000,0,1155000,2022-09-09,9
688274,132000,0,0,132000,2022-09-09,3
687653,773000,44000,0,817000,2022-09-09,9
619611,300000,55000,0,355000,2022-09-09,8
698622,234000,25000,0,259000,2022-09-09,9
635721,190000,39000,0,229000,2022-09-09,6
625047,666000,56000,0,722000,2022-09-09,9
619233,99000,35000,0,134000,2022-09-09,4
616664,680000,82000,0,762000,2022-09-09,9
666539,5000,20000,0,25000,2022-09-09,2
698968,889000,100000,0,989000,2022-09-09,9
635204,118000,37000,118000,37000,2022-09-09,1
687178,654000,37000,0,691000,2022-09-09,9
622424,155000,77000,155000,77000,2022-09-09,1
619201,693000,27000,0,720000,2022-09-09,9
622435,105000,49000,0,154000,2022-09-09,3
635261,642000,48000,0,690000,2022-09-09,9
647741,333000,49000,0,382000,2022-09-09,8
649751,871000,69000,0,940000,2022-09-09,9
676413,271000,0,0,271000,2022-09-09,6
644729,916000,60000,0,976000,2022-09-09,9
635733,192000,74000,0,266000,2022-09-09,4
644408,186000,17000,0,203000,2022-09-09,9
669210,19000,35000,0,54000,2022-09-09,2
619586,434000,56000,0,490000,2022-09-09,9
609084,75000,41000,75000,41000,2022-09-09,1
645467,514000,49000,0,563000,2022-09-09,9
609224,84000,25000,84000,25000,2022-09-09,1
607019,554000,50000,0,604000,2022-09-09,9
698959,100000,58000,0,158000,2022-09-09,3
622385,965000,36000,0,1001000,2022-09-09,9
659561,203000,28000,0,231000,2022-09-09,8
607087,579000,33000,0,612000,2022-09-09,9
609833,106000,17000,0,123000,2022-09-09,6
634917,1102000,56000,0,1158000,2022-09-09,9
649973,70000,26000,0,96000,2022-09-09,4
622469,391000,30000,0,421000,2022-09-09,9
693096,7000,5000,0,12000,2022-09-09,2
645468,382000,35000,0,417000,2022-09-09,9
635553,87000,57000,87000,57000,2022-09-09,1
619708,943000,62000,0,1005000,2022-09-09,9
635546,176000,53000,176000,53000,2022-09-09,1
606584,588000,37000,0,625000,2022-09-09,9
635738,103000,0,0,103000,2022-09-09,3
645343,845000,52000,0,897000,2022-09-09,9
676338,85000,14000,0,99000,2022-09-09,8
699068,331000,44000,0,375000,2022-09-09,9
619168,151000,31000,0,182000,2022-09-09,6
607011,641000,36000,0,677000,2022-09-09,9
607062,159000,63000,0,222000,2022-09-09,4
622348,345000,167000,0,512000,2022-09-09,9
634918,58000,68000,0,126000,2022-09-09,2
692821,473000,28000,0,501000,2022-09-09,9
635201,83000,45000,83000,45000,2022-09-09,1
688326,1004000,70000,0,1074000,2022-09-09,9
634865,165000,48000,165000,48000,2022-09-09,1
636411,551000,42000,0,593000,2022-09-09,9
616735,85000,40000,0,125000,2022-09-09,3
622313,675000,30000,0,705000,2022-09-09,9
636042,182000,45000,0,227000,2022-09-09,8
679676,568000,61000,0,629000,2022-09-09,9
609210,129000,28000,0,157000,2022-09-09,6
688283,615000,40000,0,655000,2022-09-09,9
641580,83000,30000,0,113000,2022-09-09,4
657379,716000,73000,0,789000,2022-09-09,9
641538,30000,30000,0,60000,2022-09-09,2
638716,292000,30000,0,322000,2022-09-09,9
634964,99000,53000,99000,53000,2022-09-09,1
630465,1118000,10000,0,1128000,2022-09-09,9
634916,213000,53000,213000,53000,2022-09-09,1
609348,613000,40000,0,653000,2022-09-09,9
619224,60000,27000,0,87000,2022-09-09,3
649942,219000,7000,0,226000,2022-09-09,9
669436,60000,11000,0,71000,2022-09-09,8
635763,1629000,73000,0,1702000,2022-09-09,9
644831,242000,52000,0,294000,2022-09-09,6
689114,909000,75000,0,984000,2022-09-09,9
616478,92000,22000,0,114000,2022-09-09,4
607504,775000,45000,0,820000,2022-09-09,9
606155,53000,39000,0,92000,2022-09-09,2
637196,608000,50000,0,658000,2022-09-09,9
657518,115000,61000,115000,61000,2022-09-09,1
619234,818000,39000,0,857000,2022-09-09,9
607745,199000,53000,199000,53000,2022-09-09,1
607749,378000,24000,0,402000,2022-09-09,9
634968,137000,74000,0,211000,2022-09-09,3
627704,1000000,72000,0,1072000,2022-09-09,9
606562,280000,40000,0,320000,2022-09-09,8
606559,492000,39000,0,531000,2022-09-09,9
634888,203000,46000,0,249000,2022-09-09,6
619705,462000,45000,0,507000,2022-09-09,9
606579,109000,35000,0,144000,2022-09-09,4
606576,510000,24000,0,534000,2022-09-09,9
698950,47000,79000,0,126000,2022-09-09,2
622423,292000,30000,0,322000,2022-09-09,9
634979,100000,42000,100000,42000,2022-09-09,1
607567,308000,14000,0,322000,2022-09-09,9
644863,274000,87000,274000,87000,2022-09-09,1
607562,513000,50000,0,563000,2022-09-09,9
627756,73000,53000,0,126000,2022-09-09,3
667814,465000,43000,0,508000,2022-09-09,9
607573,0,0,0,0,2022-09-09,8
619220,425000,43000,0,468000,2022-09-09,9
607707,395000,80000,0,475000,2022-09-09,6
652820,319000,28000,0,347000,2022-09-09,9
676345,40000,15000,0,55000,2022-09-09,4
606047,153000,15000,0,168000,2022-09-09,9
635705,34000,35000,0,69000,2022-09-09,2
645381,904000,43000,0,947000,2022-09-09,9
609340,129000,64000,129000,64000,2022-09-09,1
633142,753000,61000,0,814000,2022-09-09,9
698638,134000,0,134000,0,2022-09-09,1
699091,200000,17000,0,217000,2022-09-09,9
672061,97000,35000,0,132000,2022-09-09,3
636078,397000,25000,0,422000,2022-09-09,9
636061,131000,17000,0,148000,2022-09-09,8
664157,286000,5000,0,291000,2022-09-09,9
634810,210000,46000,0,256000,2022-09-09,6
607725,574000,49000,0,623000,2022-09-09,9
682240,209000,80000,0,289000,2022-09-09,4
623325,225000,68000,0,293000,2022-09-09,9
698628,50000,55000,0,105000,2022-09-09,2
607539,769000,35000,0,804000,2022-09-09,9
607537,56000,30000,56000,30000,2022-09-09,1
607530,929000,45000,0,974000,2022-09-09,9
637548,154000,32000,154000,32000,2022-09-09,1
680606,650000,53000,0,703000,2022-09-09,9
634690,150000,63000,0,213000,2022-09-09,3
606128,507000,38000,0,545000,2022-09-09,9
638722,297000,0,0,297000,2022-09-09,8
652824,1126000,70000,0,1196000,2022-09-09,9
606542,268000,39000,0,307000,2022-09-09,6
606545,262000,18000,0,280000,2022-09-09,9
606075,243000,52000,0,295000,2022-09-09,4
627730,495000,51000,0,546000,2022-09-09,9
636029,0,53000,0,53000,2022-09-09,2
668587,517000,42000,0,559000,2022-09-09,9
635701,0,0,0,0,2022-09-09,3
662497,427000,40000,0,467000,2022-09-09,9
606168,185000,50000,185000,50000,2022-09-09,1
619229,824000,62000,0,886000,2022-09-09,9
635503,99000,69000,0,168000,2022-09-09,3
629837,610000,0,0,610000,2022-09-09,9
659676,129000,0,0,129000,2022-09-09,8
686145,241000,19000,0,260000,2022-09-09,9
634722,250000,53000,0,303000,2022-09-09,6
634674,1148000,63000,0,1211000,2022-09-09,9
666579,125000,46000,0,171000,2022-09-09,4
606029,982000,68000,0,1050000,2022-09-09,9
639715,7000,10000,0,17000,2022-09-09,2
638415,634000,47000,0,681000,2022-09-09,9
661136,86000,37000,86000,37000,2022-09-09,1
642873,293000,6000,0,299000,2022-09-09,9
668401,167000,21000,167000,21000,2022-09-09,1
649806,514000,22000,0,536000,2022-09-09,9
658876,43000,0,0,43000,2022-09-09,3
699088,668000,39000,0,707000,2022-09-09,9
635597,449000,60000,0,509000,2022-09-09,8
607509,586000,45000,0,631000,2022-09-09,9
635576,381000,82000,0,463000,2022-09-09,6
636051,592000,0,0,592000,2022-09-09,9
608028,103000,35000,0,138000,2022-09-09,4
622416,905000,63000,0,968000,2022-09-09,9
645061,25000,21000,0,46000,2022-09-09,2
635727,602000,53000,0,655000,2022-09-09,9
635561,85000,45000,85000,45000,2022-09-09,1
609949,823000,55000,0,878000,2022-09-09,9
645058,142000,41000,142000,41000,2022-09-09,1
630459,144000,26000,0,170000,2022-09-09,9
633010,23000,14000,0,37000,2022-09-09,3
649943,981000,70000,0,1051000,2022-09-09,9
662091,463000,52000,0,515000,2022-09-09,8
633007,116000,15000,0,131000,2022-09-09,9
609805,216000,52000,0,268000,2022-09-09,6
645351,562000,45000,0,607000,2022-09-09,9
634799,163000,51000,0,214000,2022-09-09,4
645401,785000,60000,0,845000,2022-09-09,9
690888,35000,55000,0,90000,2022-09-09,2
609837,245000,60000,0,305000,2022-09-09,9
699046,139000,78000,139000,78000,2022-09-09,1
637512,587000,70000,0,657000,2022-09-09,9
634880,184000,155000,184000,155000,2022-09-09,1
666824,491000,48000,0,539000,2022-09-09,9
608020,68000,41000,0,109000,2022-09-09,3
667106,438000,49000,0,487000,2022-09-09,9
659590,179000,30000,0,209000,2022-09-09,8
607581,718000,75000,0,793000,2022-09-09,9
644986,72000,15000,0,87000,2022-09-09,6
657523,784000,60000,0,844000,2022-09-09,9
622458,184000,0,0,184000,2022-09-09,4
607545,720000,47000,0,767000,2022-09-09,9
639599,60000,69000,0,129000,2022-09-09,2
686195,684000,50000,0,734000,2022-09-09,9
606063,33000,14000,33000,14000,2022-09-09,1
686181,365000,0,0,365000,2022-09-09,9
661137,231000,52000,231000,52000,2022-09-09,1
607542,744000,46000,0,790000,2022-09-09,9
682275,110000,64000,0,174000,2022-09-09,3
657943,446000,12000,0,458000,2022-09-09,9
634921,363000,58000,0,421000,2022-09-09,8
606501,883000,65000,0,948000,2022-09-09,9
606598,233000,47000,0,280000,2022-09-09,6
635520,1017000,69000,0,1086000,2022-09-09,9
662962,40000,13000,0,53000,2022-09-09,4
669217,128000,5000,0,133000,2022-09-09,9
699074,14000,72000,0,86000,2022-09-09,2
606196,148000,13000,0,161000,2022-09-09,9
635262,92000,53000,92000,53000,2022-09-09,1
635558,841000,52000,0,893000,2022-09-09,9
607031,297000,93000,297000,93000,2022-09-09,1
686158,550000,20000,0,570000,2022-09-09,9
622388,193000,0,0,193000,2022-09-09,3
668122,568000,37000,0,605000,2022-09-09,9
667193,134000,15000,0,149000,2022-09-09,8
644484,882000,70000,0,952000,2022-09-09,9
666580,225000,40000,0,265000,2022-09-09,6
605360,627000,60000,0,687000,2022-09-09,9
686153,80000,22000,0,102000,2022-09-09,4
653695,309000,20000,0,329000,2022-09-09,9
606044,41000,73000,0,114000,2022-09-09,2
606026,247000,17000,0,264000,2022-09-09,9
644823,61000,25000,61000,25000,2022-09-09,1
605355,543000,45000,0,588000,2022-09-09,9
634995,168000,40000,168000,40000,2022-09-09,1
634815,815000,56000,0,871000,2022-09-09,9
609844,120000,53000,0,173000,2022-09-09,3
609033,367000,49000,0,416000,2022-09-09,9
607705,63000,1000,0,64000,2022-09-09,8
605369,366000,25000,0,391000,2022-09-09,9
688352,351000,75000,0,426000,2022-09-09,6
636091,402000,50000,0,452000,2022-09-09,9
606574,142000,50000,0,192000,2022-09-09,4
668120,880000,60000,0,940000,2022-09-09,9
644797,128000,53000,0,181000,2022-09-09,2
688267,704000,58000,0,762000,2022-09-09,9
653699,33000,15000,33000,15000,2022-09-09,1
606177,484000,49000,0,533000,2022-09-09,9
606521,250000,71000,250000,71000,2022-09-09,1
607025,582000,50000,0,632000,2022-09-09,9
693234,15000,6000,0,21000,2022-09-09,3
609989,181000,7000,0,188000,2022-09-09,9
646868,352000,51000,0,403000,2022-09-09,8
658382,1047000,75000,0,1122000,2022-09-09,9
609399,285000,60000,0,345000,2022-09-09,6
